d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean,attention_mag_mean,attention_theta_mean
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.25875,False,GD,1.0,0.0028733499336242676,0.00414315258026123,0.7292227104703586,0.15920835497478644,0.011645667784614488
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.25875,True,GD,1.0,0.00281150644048055,0.004365205579121908,0.7984547733068467,0.02074236796082308,0.13456625354786714
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0029005080744425454,0.004090122441609701,0.9243795213202636,0.17879261883596578,0.017984271762543358
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0028596946322123206,0.0042670477142333985,1.0433090514143308,0.02217027414202069,0.1777936345587174
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0028410316467285157,0.003964743807474772,1.1259793782830239,0.19694999605417252,0.016505786800553323
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.002890864916483561,0.004144928909301758,1.25852271682024,0.018033971108934566,0.21592051821450395
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5075,False,GD,1.0,0.0028417881215413413,0.003966897471110026,1.307722331047058,0.20430233826239905,0.024089210680297887
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5075,True,GD,1.0,0.002875830393473307,0.003932086634318034,1.465677429040273,0.019423427676277544,0.2569958207507928
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0028583308906555177,0.003996715451558431,1.4988526054620743,0.21383341886103155,0.02432140263263136
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0029155029169718426,0.003804944424947103,1.6608553225596747,0.01900117649832585,0.2945726657907168
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0028873944396972657,0.0040704330520629885,1.7139606123566626,0.22024643359084925,0.01767625278541042
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0028205959739685056,0.0035698501714070637,1.763100609401862,0.0198733687546337,0.31010582397381464
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.75625,False,GD,1.0,0.0028165185178120927,0.00400182731628418,1.9156408250927928,0.22101198273400466,0.019112761817329255
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.75625,True,GD,1.0,0.0027223489710489907,0.0032657434819539388,1.9002185719410578,0.016434873224352487,0.3384091397126516
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0027991826883951823,0.00401452182006836,2.1206914541721344,0.22572228014469145,0.02716375496626521
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0028094479904174803,0.0031722689768473307,2.1007254745960235,0.015489431700552813,0.38040421009063724
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.002885147987365723,0.004169087097167969,2.368668530344963,0.23085664063692093,0.022453858336878813
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.002810094590504964,0.0029879625663757326,2.2558146022160845,0.012507364691312736,0.4105844895044963
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.005,False,GD,1.0,0.002878145264943441,0.004194202631632487,2.6027673226594925,0.23170274135967095,0.027319661249930505
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.005,True,GD,1.0,0.0028462439193725586,0.0028844563878377277,2.3926751795609795,0.010978974001288104,0.4358801402151585
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.002860784782409668,0.004204673667907715,2.7944079859654107,0.23378599807620049,0.02305688682536129
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0028608372383117676,0.0026131942303975423,2.591504106660684,0.010927122488404469,0.4809319828947385
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.002809777067820231,0.004154976364135742,2.95749360815684,0.2306558138380448,0.025570727840143567
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.002926476239522298,0.0024823931198120117,2.7527724127372104,0.011816903721410199,0.5149218949178854
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.25375,False,GD,1.0,0.002837191762288412,0.004213084686279297,3.2657761224905655,0.2302397103359302,0.038888413376601726
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.25375,True,GD,1.0,0.002876314296722412,0.0022932656656901042,2.833662877559662,0.007958266691033108,0.5313140705227851
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.002858857400258382,0.004289904825846355,3.5427031684716543,0.2336375320951144,0.029226059717378423
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.002856587547302246,0.002152277277628581,2.9087139201164245,0.007571980631109909,0.5465683768192927
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0028186533393859867,0.00424034634399414,3.7061853232383726,0.23022039805849392,0.0314491026258717
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0029031645838419593,0.0020261442476908367,3.0481498257716493,0.007139980665184946,0.5755854373176893
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5025,False,GD,1.0,0.0028750705693562826,0.004335458567301433,3.931979263226191,0.23296413520971934,0.031301561980702296
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5025,True,GD,1.0,0.002786335896809896,0.0018491447474161783,3.0454828634262086,0.00619855098145005,0.5747502490878106
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0028699956957499184,0.004355787953694661,4.2414667501449586,0.23274781927466393,0.03077252282673726
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0027656171099344888,0.0017263428573608397,3.1154202937881155,0.007746266301546712,0.588389494518439
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0027944389623006187,0.004227481836954753,4.315552087704341,0.23116631396114826,0.034696237213211134
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0028053315938313807,0.0016434634017944334,3.221599580864112,0.006203459227253916,0.610103643933932
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.75125,False,GD,1.0,0.0028338865954081215,0.004318905927022298,4.624369248151779,0.22882374078035353,0.03683738161344081
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.75125,True,GD,1.0,0.002847788703918457,0.0015325253817240396,3.3470565066138906,0.007248535640731764,0.6345668623844782
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.002786745994567871,0.00424704298655192,4.776570842266083,0.22632732105751832,0.04287618436968235
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.002817686677296956,0.0014344197699228923,3.3864406028985976,0.005487531855760608,0.6429195493459702
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.002820455581665039,0.004321130579630534,5.10017167599996,0.22749344632029533,0.04013462360962876
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0027806376368204756,0.0013218760248819988,3.4362854974071184,0.007339070882395996,0.6537198265393575
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0,False,GD,1.0,0.0028655063603719075,0.004401764841715495,5.408437872886657,0.23020467273890974,0.04612924582712973
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0,True,GD,1.0,0.002830774678548177,0.0012567543506622314,3.529911030709744,0.005339752174313616,0.6713033144672712
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.01,False,GD,1.0,0.003038333908081055,0.004805259549458821,0.0346964470843474,0.007090749135628963,0.0027384409986552782
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.01,True,GD,1.0,0.002911538558959961,0.00476210796101888,0.032729623564053324,0.004088646649082269,0.005665192113277348
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0027843380597432454,0.00461489491780599,0.2910222585896651,0.07494892633209625,0.009491225620604381
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0026952893562316896,0.0046015117136637375,0.3136549668336908,0.014065036591879713,0.05241462759052714
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.002779599048614502,0.00428582932027181,0.5230142971376578,0.12748510558158158,0.008101844038416553
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.00269612766901652,0.0044419229736328125,0.5792537530263265,0.023871398839401082,0.09694056827574969
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.25875,False,GD,1.0,0.002693205912272135,0.003976419570922852,0.6973611258814733,0.1591952013472716,0.012142406260439505
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.25875,True,GD,1.0,0.002683190184275309,0.00427771435546875,0.7984793443083763,0.02489716551693467,0.13537377528846264
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.002747727591196696,0.003930927040100098,0.9248430131872495,0.18656978346407413,0.018773952367094657
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.002711882354736328,0.004189266324361165,1.0162571810086567,0.025808725854828175,0.1705973231544097
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0027057783673604327,0.0038508228047688803,1.0722448366582393,0.19609445569415887,0.020341872802237048
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0027548905843098955,0.004086807062784831,1.2436711571315924,0.014086663862932862,0.21440010654429595
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5075,False,GD,1.0,0.0027523619270324704,0.003906150469462077,1.312468925436338,0.21142205260694028,0.017331362214463297
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5075,True,GD,1.0,0.0028048182983398434,0.003991123926798503,1.4397566652297975,0.019998992746695875,0.24964665758113067
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.002712031105041504,0.003863187006632487,1.468700664738814,0.21675704742471377,0.02752752997621428
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0027388747367858885,0.0036979277598063152,1.637633985877037,0.02343454044482011,0.28776199159522853
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0028008216883341473,0.004013963882446289,1.7590164201656977,0.22524087987840177,0.023125638492638243
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.002699100304921468,0.003475563677469889,1.8045411482254663,0.016756155921999985,0.3202856217821439
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.75625,False,GD,1.0,0.0026941319185892743,0.0038907201080322262,1.8438791468342146,0.222862791766723,0.023499822361433567
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.75625,True,GD,1.0,0.0027515462163289384,0.0033862013676961267,1.97334020982186,0.015007957799874324,0.3517745104928811
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.002719822598775228,0.003963688738505045,2.0792405134042102,0.2318104077130556,0.020544634904945267
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0027505695139567053,0.0032119884719848633,2.1320789535244304,0.014238190665976922,0.38217531020442647
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0027330417200724286,0.004009037734985351,2.310570706327756,0.2330594083915154,0.032375815033447
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0026891553421020506,0.002992997192382812,2.2316288704077403,0.012781348012019104,0.40218692223231
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.005,False,GD,1.0,0.0027536833737691244,0.004080880317687988,2.582342533787092,0.23385163471102713,0.02569238171636243
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.005,True,GD,1.0,0.00265236363474528,0.0027285978698730466,2.378281686286132,0.013886873016114501,0.43606891632080075
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.00272332390721639,0.0040836343485514326,2.795275689999263,0.23423149498800436,0.022433391673257575
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.00275136021677653,0.0026388990351359047,2.5647828018863996,0.010077568264872145,0.47367439642548564
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0027562410024007163,0.004152827387491862,3.0014845785697304,0.23267622267206511,0.02953554319101386
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0026825219268798825,0.0024592890726725263,2.6318952598174414,0.009863814358444264,0.48499010726809505
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.25375,False,GD,1.0,0.0027464514134724932,0.004139585075378417,3.170090134541194,0.23712129505972068,0.02707688658677701
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.25375,True,GD,1.0,0.002721897828420003,0.0023200489603678385,2.7758984090487164,0.008166462204705264,0.5151360732813676
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0027378712247212726,0.004165400690714518,3.435614591360092,0.23566126624743144,0.02778488303811173
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.002725266609191895,0.002198682512919108,2.8709383623401323,0.009039887071897587,0.5333250087996324
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.002700279633839925,0.00411002997080485,3.5618320733706152,0.23561394686500234,0.0318640680857546
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.002741430248260498,0.0020485732701619468,3.0035560247302056,0.0072077237637131475,0.561410982410113
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5025,False,GD,1.0,0.0026732182947794593,0.004102198664347331,3.7784109138647715,0.23403094125290713,0.025827415510624025
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5025,True,GD,1.0,0.002724243091583252,0.0019050231297810872,3.08805369001627,0.007883461302844808,0.5782900964220364
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.002714637874603271,0.004186494941711426,4.11696759223938,0.23383932560682297,0.044331880843674294
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0027065293591817217,0.0017475728670756023,3.16338505033652,0.005841646068559688,0.5955394878983498
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0027332974472045897,0.004223066159566243,4.37259694592158,0.2314064063131809,0.053213491389760746
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0027549863815307615,0.0016783944384257,3.2742358692288396,0.007722778388779261,0.6168025627732278
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.75125,False,GD,1.0,0.002707746887207031,0.004182779535929362,4.479180236339569,0.2316874150186777,0.04021154149328746
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.75125,True,GD,1.0,0.002711930555979411,0.0015406105003356934,3.337758171240489,0.006282359728356823,0.6302193919817607
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0027159189453125,0.004206101214090983,4.771302049875259,0.2326443139463663,0.04856856761519642
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.002697869160970052,0.0014357379099527994,3.3969252334833144,0.007628399713091008,0.6404275541504224
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0027138859341939293,0.004200399742126465,4.981552079598109,0.23129880366226038,0.03994152439093644
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0027436818466186528,0.0013642063331604003,3.503382583975792,0.005127170016445841,0.6622338379422824
1000,2,1,0.4,0.5,0.18,0.01,0.0001,2.0,False,GD,1.0,0.002608610257466634,0.0040636237513224285,5.1294461159706115,0.2324619881808758,0.038014210609253495
1000,2,1,0.4,0.5,0.18,0.01,0.0001,2.0,True,GD,1.0,0.002702164010365804,0.001236552879969279,3.5592908560434977,0.007564011552070346,0.6730736777186394
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.01,False,GD,1.0,0.0027797266070048016,0.004717304690043131,0.03968582028926661,0.008894259636629915,0.0037134341153432612
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.01,True,GD,1.0,0.0027711214981079105,0.004628624982198079,0.03361514800786972,0.004000867232146751,0.005833423477209484
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.002629070103963216,0.0044811344019571936,0.29616516781101626,0.07492536610613267,0.0082002697758071
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0026028178634643555,0.004567347440083822,0.299734985674421,0.0189886131377231,0.04817560934461653
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0026156413701375323,0.004152131014506022,0.5245183367679517,0.12892564150194327,0.011238708078841834
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.002596896238962809,0.004430443049112956,0.5477428785264492,0.02865796446809933,0.08795743323862552
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.25875,False,GD,1.0,0.002536809322357178,0.0038332544784545897,0.6910569228331248,0.1620479131738345,0.01625651744119144
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.25875,True,GD,1.0,0.0026001428604125977,0.004281024358113607,0.8112311291893324,0.018046938564414933,0.13722143645087878
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0025470418599446614,0.003745730125427246,0.8932115213572979,0.1848682009925445,0.017088838362178647
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0026426491203308104,0.004207411430358887,1.0265844654242198,0.020448931320667423,0.17357677208880584
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.002592221225738525,0.003766179817199707,1.0904707004527252,0.20086052330831686,0.018480307107286837
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0025988992551167806,0.003994852109273275,1.2101322993139425,0.02323481754210661,0.20684805686275165
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5075,False,GD,1.0,0.0025839910837809244,0.0037502007802327473,1.2817815139889717,0.2106165452549855,0.020272406766040755
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5075,True,GD,1.0,0.002639218785603841,0.003854102854410807,1.4628738863269488,0.020215905805040773,0.2551726954678694
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0025099553604125977,0.003652184575398763,1.4218853767315547,0.21849023898442588,0.01843719228854752
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0025779042701721193,0.003610138089497884,1.6195260407527288,0.016260488939587956,0.28319733254611495
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0026051922442118327,0.0038029204966227217,1.6737214877208073,0.2262696761637926,0.03320434725610539
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0026126213022867836,0.00350836004892985,1.798776961505413,0.022095912147293954,0.3148241194585959
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.75625,False,GD,1.0,0.0025425993830362954,0.003743525349934896,1.8168608280817669,0.23022512247165042,0.024604729547475775
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.75625,True,GD,1.0,0.0025764258130391436,0.0032926080423990884,1.9487459316452345,0.013706276613932762,0.3453305328885714
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0026248812370300296,0.0038817073771158853,2.0435978786945346,0.2330377895385027,0.024721059874961305
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.002575134506225586,0.003095562973022461,2.103864462773005,0.01980709671818962,0.37824609279632565
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.002534366414388021,0.0037953259938557945,2.2070495718717575,0.23362246441344423,0.022635418673356375
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.002571886998494466,0.002943960558573405,2.248569541315238,0.012981946845926967,0.40325117235382396
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.005,False,GD,1.0,0.0025619910481770834,0.003868554278055827,2.452771692832311,0.23721208435793717,0.02585727287429715
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.005,True,GD,1.0,0.0025271884549458823,0.00273314449818929,2.3628239086270333,0.012321621273683074,0.4275892135997614
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0026451619644165037,0.00401082088470459,2.726418352524439,0.2387135756512483,0.02931238063999141
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0025182603861490884,0.002578210825602214,2.4772833657463393,0.010573268213677996,0.4505366471906503
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0025551296933492024,0.003898265126546224,2.8683428077697752,0.24063447589675588,0.03271521712304093
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0025495316772460937,0.002466609067281087,2.611172774215539,0.009565792647481431,0.4773294674853484
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.25375,False,GD,1.0,0.0026228236935933427,0.0040308790639241535,3.106152665932973,0.24066200976570448,0.027798430503268415
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.25375,True,GD,1.0,0.002600591798146566,0.0023244985580444335,2.7686074157555898,0.007768856950921569,0.5103997240463892
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0025835294926961263,0.00399573250579834,3.2998405090173084,0.2432554588963588,0.01974947755965483
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0026854115626017256,0.0022147302080790204,2.9325087910095853,0.008597002716366356,0.5454470885296663
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.002560615863800049,0.003978881205240886,3.4918308034737904,0.2381295245140791,0.025264899231600187
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.002637500951131185,0.0020497002703348797,3.019632647275925,0.008166440333783005,0.5609995449582735
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.5025,False,GD,1.0,0.002589041690826416,0.004044265258789062,3.7200954202810923,0.2405272003263235,0.029712029791941555
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.5025,True,GD,1.0,0.002606560347239176,0.0018884049657185871,3.1010477731426556,0.00573072093296408,0.5775690207878749
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0026728680165608726,0.004173879758199057,4.0570023965040845,0.23965146578848362,0.03477951185583758
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.002529654150644938,0.0017840391019185383,3.1011335254510244,0.008712847959153199,0.5753617758552233
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.002620768585205078,0.004118922693888346,4.283919156153996,0.2379865529636542,0.04595859123510309
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.002623714580535889,0.001662079865773519,3.287054427027702,0.006286591594259032,0.6155414998531342
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.75125,False,GD,1.0,0.002575534378051758,0.004053059850056966,4.412954156319301,0.2385982359449069,0.03812138792321396
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.75125,True,GD,1.0,0.0025666060625712077,0.0015003828112284342,3.3546386935313546,0.004402243791507014,0.6283747747540475
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0026028585522969564,0.004104600995381674,4.685054660876592,0.23760188445448874,0.04079728201807787
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0025769121042887367,0.0014507405776977538,3.399818392475446,0.005120963704113516,0.6358347088098526
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.002626019234975179,0.0041596350224812825,5.007902773698171,0.24029129085441428,0.038551804339658706
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0026111089808146157,0.0013438371251424154,3.517527927954992,0.005565332348730104,0.659794116516908
1000,2,1,0.4,0.5,0.2,0.01,0.0001,2.0,False,GD,1.0,0.0025762172673543297,0.004083212221781413,5.1622769591013595,0.23956423526008921,0.033058431843528524
1000,2,1,0.4,0.5,0.2,0.01,0.0001,2.0,True,GD,1.0,0.0026431089312235513,0.0012830778007507325,3.605755935748418,0.0052960840509816386,0.6771839782595634
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.01,False,GD,1.0,0.0025694264030456542,0.004615699180603027,0.0323616343550384,0.0068203753539516285,0.0028857196297697855
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.01,True,GD,1.0,0.0027025214055379234,0.0047639193929036455,0.030363290735792057,0.0044479856622577545,0.005411173799075186
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0025228922360738116,0.004407677724202474,0.3059071365942558,0.0794118075631559,0.010787500054963553
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0025052492752075197,0.004538221906026205,0.32314896061023074,0.014720836896837378,0.0540754345866541
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.002459235277811686,0.0040217422612508135,0.4933049203256766,0.12831666159133118,0.008968229936241794
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0024532398529052736,0.004334460032145182,0.5564857046157122,0.027196942280473497,0.09118919720252355
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.25875,False,GD,1.0,0.002426043066660563,0.0037733856887817384,0.6742961667378743,0.16252564378082754,0.01313770199243057
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.25875,True,GD,1.0,0.0025171546974182128,0.004301364334106445,0.7758654550909996,0.031590462150052186,0.12948567277441422
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0024951663602193197,0.003742787892659505,0.911014722575744,0.1894204430282116,0.018668799536097444
1000,2,1,0.4,0.5,0.22,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.002483168488820394,0.00411041975402832,0.985899784654379,0.029797973079257644,0.16398291401565074
