d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,r_student,attention_mag_max,attention_thet_max,attention_mag_min,attention_thet_min,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.014728302644737639,0.07753579967834653,0.03275003414234471,0.17716007872324674,0.0002271279221312812,6.649025067385915e-05,0.2185981855242972
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.016523495463961643,0.07760560043209518,0.041506188695665976,0.2252371024506012,0.00017853718810204893,2.7180528856792642e-05,0.18188017466467143
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.009449690580515587,0.20732370202892003,0.023576585962890015,0.1179671118081337,0.0002389623858787274,0.0012573739460443338,1.2658896019380812
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.017308885754237387,0.10148346835774298,0.03772088915782569,0.1886778073929117,0.00022582300768436917,2.1622090147198426e-05,0.18273071878204478
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.013549862636218135,0.06858601303882189,0.03252239280336406,0.17667045985537225,0.0002594223838016134,3.950809639941138e-05,0.2112953296672736
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.015189732854121809,0.07593145965342628,0.03726645709562349,0.18620166595149482,0.000224024501024522,3.695223544524317e-05,0.18809787125449728
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.013443026331960171,0.09482528591842648,0.032545850479000604,0.18858202968307206,0.00017966625550547787,2.711322145928349e-05,0.1427154987672261
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.009978750276669895,0.05677152924103211,0.02509690300801184,0.13288852586465114,0.00019781637519029506,2.0465983349272874e-05,0.17007718131729802
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.011652556097654846,0.07769987838666041,0.02872011583210529,0.15319274738985114,0.0002517831184681543,2.298542640395483e-05,0.21635520467188024
1000,2,1,0.4,0.5,0.12,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.008888783472992691,0.05255232500518522,0.02774367718973283,0.16327350353434328,0.0002285704274866294,2.3769149391158226e-05,0.20337934456454895
1000,2,1,0.4,0.5,0.12,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.016797685418175296,0.09573794312129202,0.03675255248749513,0.20188168412944063,0.00025113012689712753,2.8006142048099387e-05,0.21306497636605393
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.005230918083204655,0.0028147948547527077,0.0015410049511390123,0.0009385745523034589,0.00032199997206117147,0.00029343807448792286,0.018387803999045185
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.016130348208865546,0.003925424903099894,0.01137903104439466,0.0019194890122199142,0.0003289763810113522,0.0005264559265350066,0.0328359300053828
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.025751705827343162,0.010646720658699205,0.02024049449979928,0.006126190614202683,0.0002596915836007435,0.0003156275168174993,0.04956500912038976
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.03475398590831512,0.012064582747888549,0.020791112690158566,0.01037129110605734,0.00018701957984336762,0.0002656685533732407,0.04651794407700136
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.014658384060457153,0.011971673222930218,0.0210825709164605,0.009892182412969984,0.00016467829403376313,0.00023697435645841092,0.07035735662664118
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.02752678538655012,0.0170962378492124,0.03684990299156641,0.015934696279422723,0.00013540966466039412,0.00012811475264242335,0.09320924035929849
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.025851609800233433,0.02560045920660423,0.039468854832588086,0.015385616321131687,0.00022058196856995928,0.00032504238093373204,0.08946894785333219
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0,0.028190331433346573,0.03366606634824844,0.03598923146195981,0.021282755351075242,0.0001805883646821749,0.00026057175975555515,0.08854845591266818
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.0,0.016712397111542047,0.027483962215600198,0.03705222072272786,0.01423194197947601,0.00020442264588413394,0.00029565301081804687,0.09500760624646001
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.0,0.02586189569486827,0.03973189625774141,0.0443924395601132,0.028877267990665294,0.00011409854817493047,0.00016053033855847193,0.09381939586902735
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.0,0.01910167015539746,0.030683946792636276,0.037494640617973335,0.027585163001832513,0.00023619754196945863,0.0002676509265421442,0.10683716103899236
1000,2,1,0.4,0.5,0.14,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.0,0.012584951184116839,0.043037918975617206,0.033140228267982706,0.02241779677229006,0.00020736607618089154,0.0003381997930025724,0.12195186998983287
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.005,False,GD,0.0,0.0,0.0,0.019200723512115304,0.06796451405399852,0.0347433932966808,0.028000906671894102,0.0002359962019424845,0.0002882497830557566,0.1559949783945288
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.0,0.021543888723789408,0.060236690270430125,0.04414050763861936,0.03916170216665634,0.00020129230585807137,0.00030526478263944985,0.16203918997958594
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0,0.020821964251787225,0.06554314200578902,0.04866196139513733,0.03170456656501386,0.00017675668035258056,0.00025552410502371724,0.1554905047813563
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.0,0.040236162178202646,0.09506080131598228,0.04199652109290639,0.06606862878663966,0.00026119939294669985,0.00035993461421250075,0.15970859976771937
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.0,0.02025368710533785,0.105513968601542,0.04322181504377142,0.08307595555558756,0.00020747927157610822,0.0004411828882971514,0.22713041790008012
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.0,0.026700206411089875,0.11795283110830336,0.05198967212849227,0.09751833540180338,0.0001923013638261922,0.0005455979077119804,0.2080482095982186
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.0,0.027219974898517754,0.14579593490579298,0.043699720998221565,0.10837806793933229,0.0002697881710706379,0.0007596430570371036,0.379960074667782
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.0,0.020922761104540118,0.14856517448487339,0.04743050844754132,0.053759078472487995,0.00021874102373211265,0.0006794247312987227,0.29636364102457025
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0,0.018590260972942214,0.13498001911323718,0.0352868247266736,0.07959983999265448,0.00015428567028813548,0.000862677783566207,0.37140871913127194
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0,0.013876137911335233,0.15453424187606873,0.038826259939750384,0.07910094364420116,0.00017994713620201396,0.0008912866773253468,0.37035412345232277
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.0,0.016922776402007764,0.18327328064577164,0.03908750498946072,0.09633381058259805,0.00010746226726976327,0.0010075494508154802,0.4403226103777503
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.0,0.023107044975327673,0.1332380397153205,0.040919956499722326,0.15388853874960795,0.00016628006347876696,0.0008933413773386631,0.4491688665084299
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0,0.018923544534124495,0.18560263692657403,0.03895255390152563,0.1252821416338783,0.00018404377254364437,0.001112647546322402,0.5441708484478783
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.0833333333333335,False,GD,0.0,0.0,0.0,0.01561970230972825,0.2180035972136442,0.03760928941353175,0.1307592354283884,0.00019989390566184283,0.0013734000533190765,0.7830010474296054
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.1666666666666665,False,GD,0.0,0.0,0.0,0.016193176793059337,0.06245354962149188,0.03793448839219761,0.13930091640645248,0.0002193327218869741,0.00011391442995886214,0.21428501932277202
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.25,False,GD,0.0,0.0,0.0,0.018766036064788175,0.19708693847766479,0.031548250967770156,0.1421867263991257,0.00022993485332380983,0.0013926089732400608,0.8958915710895613
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.3333333333333335,False,GD,0.0,0.0,0.0,0.016030477870011283,0.12478181518953015,0.038168342609814096,0.15052695452959666,0.0001647889368379556,0.0009947148893477424,0.6865734546695182
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.4166666666666665,False,GD,0.0,0.0,0.0,0.016656959147493686,0.19162770165842502,0.030717115740882397,0.14731718060177076,0.0002378430981414154,0.0011732281236553478,0.7012988424957775
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.5,False,GD,0.0,0.0,0.0,0.01368858016462696,0.06655736840699943,0.03738271479552522,0.16310106524957313,0.0001718728614487113,5.802191494959246e-05,0.13720691666980278
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.583333333333333,False,GD,0.0,0.0,0.0,0.021296756057080708,0.18277217499115453,0.032886571250365426,0.17041866571711792,0.00014129822905209211,0.0012212839436810954,0.7835687540267907
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.6666666666666665,False,GD,0.0,0.0,0.0,0.04270452533968605,0.08024019049255006,0.040596173863025935,0.1659584879468831,0.00016769374094109034,4.581512808877662e-05,0.2346104670963786
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.75,False,GD,0.0,0.0,0.0,0.04415456949903307,0.20978514097875123,0.028409229963488044,0.13013288360983985,0.00022315591603577027,0.0010332572906262027,0.7897655729092815
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.833333333333333,False,GD,0.0,0.0,0.0,0.022623601253797008,0.11861935160106092,0.032923252088247146,0.13711295371818172,0.00013747223466194675,0.0008217410225157672,0.7689894458782064
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.9166666666666665,False,GD,0.0,0.0,0.0,0.013007452544391913,0.07349821518795539,0.03348550286773048,0.1397186436191367,0.0001757902526500604,4.764479776368547e-05,0.14358284093268184
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.0,False,GD,0.0,0.0,0.0,0.014100981381168217,0.180660525094237,0.03568023368401776,0.1570730963992178,0.00016305044091515376,0.001135002800697348,0.9816527879297665
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.083333333333333,False,GD,0.0,0.0,0.0,0.01584807969012431,0.14284809918864685,0.03844172899048968,0.17795621361519445,0.00025111612219804,0.0007750118787469848,0.65693334681279
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.019812510987201416,0.2015269778232866,0.032146197563188185,0.1450432667674148,0.00014162488980871534,0.0012446762312643609,1.2760682629761875
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.012854499351040388,0.06180440719424688,0.03135896007821931,0.14784877928737658,0.00023862404437475615,3.489182959878078e-05,0.20145306625743645
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.03697554094404315,0.06498162116786106,0.03118647473263913,0.17101691736547836,0.00013186920940733824,5.017903096828703e-05,0.15424301702391885
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.007996515867911577,0.0544257431718182,0.028608192229712257,0.12977634960182194,0.00010918501064558792,1.2553755727693629e-05,0.11805248223900068
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.022084098395374927,0.08551262827543103,0.03689947292249999,0.19588770510824116,0.00027415264049577225,2.4536657666450663e-05,0.2166619068613867
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.01490764481628227,0.08303316774822718,0.029737464877057036,0.15020324625369919,0.00023736568288500756,1.8242641817046357e-05,0.21855789326233793
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.012462915334517618,0.06477481391945822,0.023093255561691124,0.11919756637520672,0.00016365270100241857,2.8734522227839304e-05,0.1442413498246325
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.010247229637183263,0.05216603655139486,0.03297892906633964,0.17069709894750318,0.00014454657479070514,1.7044105649547133e-05,0.14175010235654356
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.014649251578837785,0.09857500118883537,0.03574323251132634,0.17686320062113728,0.00015059896873195457,1.601332501838733e-05,0.13373388519126156
1000,2,1,0.4,0.5,0.14,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.015049945944083721,0.07164900283993202,0.036800796888470745,0.20064753979956224,0.00021244194270858248,2.4252199231345764e-05,0.19045383830753776
1000,2,1,0.4,0.5,0.14,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.018328888976881192,0.06984440426156947,0.030813867938971062,0.17038393670786417,0.00020778216969481272,2.5854220704611427e-05,0.2104628040895514
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.003741728829804909,0.0026380527490329534,0.0014865088122910204,0.0015602809514702366,0.00015643532966653958,0.0003207952260739669,0.014358164991421273
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.014369798339463677,0.007080337348704849,0.007762339354183028,0.005806164232187207,0.00013390207488769116,0.00019875307230548717,0.034108171246412536
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.018027154056160555,0.009384303556094717,0.02322834790085165,0.00561714867563583,0.0001418722005502903,0.00020944079808455084,0.07589364585959195
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.018283901655289706,0.009514800901374439,0.01935211052700301,0.00650306604493401,0.00024987158695207715,0.00035164009069584603,0.10073218361948977
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.01755345887083373,0.013472824746098563,0.022261953171737868,0.009019299597315796,0.00019124831042356935,0.00023976850675089297,0.04455362111939528
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.01631650084448215,0.017106459531797086,0.03234810890214678,0.013110523497582393,0.00018066659883003423,0.00022844619149075033,0.08224791065785385
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.015843905658021414,0.024556436155458137,0.03876408358665118,0.01788432096574793,0.00014978829242390539,0.00020601298050523865,0.06411676855581873
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0,0.017877560839253216,0.021179379340264367,0.030210081422081127,0.01945926280195091,0.00018260490442343404,0.00019547703516531594,0.10826625157536984
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.0,0.02207739638096632,0.023011849545886028,0.031956193200805665,0.01646948824216961,0.00016850769246317882,0.00020235205816610202,0.11554274062841285
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.0,0.02098821302896637,0.03802504117053695,0.04034032108000358,0.020596202491410136,0.00012931396180209574,0.00014365753617207549,0.10170098191482922
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.0,0.042707747158899086,0.051829572199989814,0.0434946779999327,0.034236846703196454,0.00017140003049869463,0.00021234178085690353,0.1358382617642864
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.0,0.019300382942999506,0.051917206788844136,0.03697243999191894,0.05489807529161295,0.00014373895814618232,0.00029258553312081376,0.11142795097873245
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.005,False,GD,0.0,0.0,0.0,0.025683037895752717,0.06427119396597858,0.04043288898610692,0.03165733230393033,0.00012452567265761814,0.00020382464446024712,0.10216526564908542
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.0,0.01767414357304508,0.08732423292537872,0.04855802113579246,0.03591748215468038,0.0001320699686859024,0.0003473633626231554,0.15182814955640148
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0,0.014425294363077426,0.09043599185619428,0.03509527200664824,0.0850557015050029,0.00013654839204318723,0.00024146191886282233,0.13592615686380474
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.0,0.014580692632623965,0.10857139655426613,0.04375076536237525,0.04652695828313559,0.00016827089935243547,0.0004907983218370393,0.16444768969086482
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.0,0.01963488247391006,0.11722087622435727,0.04292803149716416,0.06950961661474711,0.00015812724484031237,0.0004797320545386122,0.150859727603861
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.0,0.015213963598033118,0.1421444925752302,0.05014911406377985,0.07670241971651211,0.0001908235210220662,0.0005086690500042496,0.2149092325107859
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.0,0.013311520008427238,0.09769851167291185,0.04164705087869814,0.05568582795701422,0.00017523469336142353,0.0005162826154659691,0.24064409354618937
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.0,0.008814591212300988,0.1615487809128926,0.022523433723522873,0.029259588520089495,0.00013518471952045594,0.0006995323296226219,0.2638164385164084
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0,0.018585086039599793,0.1672450416998212,0.03812541101716758,0.0882896974345342,0.00013416279625069752,0.000806772774046524,0.25384482496537236
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0,0.012018696849418226,0.1704558691361713,0.04442822540809486,0.10718097719083183,0.00011839569212098117,0.0009030999011487538,0.3846073484308107
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.0,0.021871792728699335,0.19147317557647792,0.03636781572574338,0.12647568921962288,0.0001549143258392828,0.0009996926882742722,0.3932405602864334
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.0,0.015105726403476755,0.16672939914422602,0.03233543655467698,0.08124321405803142,0.00014288470546180832,0.0010097530079251754,0.5231170482015239
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0,0.01603788888472041,0.19358938507335377,0.033731241172804724,0.10304585648457779,0.0001368096692020616,0.0011592397804166962,0.6116073810225703
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0833333333333335,False,GD,0.0,0.0,0.0,0.02155029071502357,0.16698212688516548,0.047054390787119094,0.16323974474589686,0.00017739742397450138,0.0010744018579460517,0.5126880912187093
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.1666666666666665,False,GD,0.0,0.0,0.0,0.008370831623757992,0.15984536188910842,0.032690346062412355,0.10019905622204825,0.0002171072469000967,0.0010135794444577695,0.6477074299170541
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.25,False,GD,0.0,0.0,0.0,0.016954972087270332,0.15671984535136618,0.04808185273345519,0.14149508189319046,0.00020313096873441388,0.0009859334540906512,0.5345886940188931
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.3333333333333335,False,GD,0.0,0.0,0.0,0.015431435853603404,0.20139713114204322,0.036586363564763594,0.13150985224171474,7.884224686432335e-05,0.0012377085871585257,0.8024780683600737
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.4166666666666665,False,GD,0.0,0.0,0.0,0.01920671137294718,0.16908610831337648,0.03803834766814482,0.13260536788519742,0.0001310578871033403,0.000946546014009403,0.6395625052386932
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.5,False,GD,0.0,0.0,0.0,0.011767259754501415,0.0780129330833805,0.02682422500051607,0.09860299257092134,0.00014827564181103977,0.0005069434899180017,0.391800385403189
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.583333333333333,False,GD,0.0,0.0,0.0,0.01718665515617316,0.07569513288162719,0.043112566006798386,0.17064589960056875,0.00019424856428482622,0.00012657689005958996,0.19376637508036845
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.6666666666666665,False,GD,0.0,0.0,0.0,0.019368533703475882,0.06993489733579941,0.023858715370656,0.10006429208820042,0.0002466321470795716,0.00011872576645632762,0.19205636486073474
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.75,False,GD,0.0,0.0,0.0,0.015659657053498404,0.07244876919686773,0.03633219569682714,0.14495511819882834,0.00026345228752508047,9.771926364336264e-05,0.1984941044765656
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.833333333333333,False,GD,0.0,0.0,0.0,0.02152883370868365,0.17371691505608025,0.032146536321883926,0.1520072874717578,0.00019313389732885313,0.000882542511376631,0.600758922428288
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.9166666666666665,False,GD,0.0,0.0,0.0,0.020020989703191504,0.09999296397456056,0.04091706250108203,0.17254442802365771,0.00018547161843204729,9.261996941890373e-05,0.1657341727023146
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.0,False,GD,0.0,0.0,0.0,0.0167622951948215,0.08005951179109323,0.041438799285759886,0.18371832081390507,0.00012402511185262324,4.3812939946814935e-05,0.10117775922189176
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.083333333333333,False,GD,0.0,0.0,0.0,0.012884863835135384,0.0541191527138899,0.02168966256662522,0.11016021449759075,0.00017088847726962024,4.882814663148803e-05,0.1345677221379099
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.013055397986784924,0.05660771016367101,0.03826943564646608,0.1688544651731238,0.0001576292806947003,3.6867349698745734e-05,0.12832966317970135
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.013371305304394048,0.06475665081943231,0.03457154088655558,0.15601120578163222,0.00013067897906693973,3.4272028819767346e-05,0.10233065005364572
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.01884591231898332,0.09016192134779341,0.038125676661101345,0.16542131251849992,0.0001346475842118236,2.555997705865688e-05,0.10185825941271844
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.016829066494710374,0.09870743360638762,0.043293358962527624,0.18855527961150076,0.0002696547236277351,3.753661919815154e-05,0.23179162670921685
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.01656668244693683,0.0805173364035664,0.04031875445901484,0.20421466179041564,0.00018402084500940898,2.6250400550938952e-05,0.1725270573158299
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.012927997804931897,0.04523568049043203,0.030145638088923173,0.16095261703703467,0.00026305328650354275,3.744971236974796e-05,0.23386183948050202
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.012419831684419333,0.07710126379152998,0.030040569853881267,0.14001006592437915,0.00016753185787159676,2.3062270808052565e-05,0.17526746939547685
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.019250953802719892,0.10429383407612931,0.041771035370530174,0.201608587738552,0.0002540510080408154,2.7782000898930086e-05,0.21903226906688467
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.017986887468192693,0.0708405303816316,0.04325543803997733,0.20859132494467486,0.0002055648336760813,2.538573483530541e-05,0.18337307018200566
1000,2,1,0.4,0.5,0.16,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.014403398487020002,0.08534352292057326,0.030574120543088164,0.15522496563107316,0.0002666625946364481,2.0815478962966896e-05,0.2399227485568176
1000,2,1,0.4,0.5,0.16,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.01592587053336717,0.09770265172422304,0.033206955251602756,0.15782683647800197,0.00017103467969550276,2.244661741253031e-05,0.14873124269365032
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.0034293295181061717,0.0019264698567766551,0.001515177896173898,0.0008303439365578298,0.00040980990652653506,0.0002773090671957101,0.01948130499953808
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.01260314410542578,0.004715837659980757,0.010387266647575534,0.0030872806817203546,0.00012822790172645912,0.000204843624563878,0.03379577877546979
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.01710044843929136,0.010902077600394296,0.022817766508953785,0.005919826774566353,0.00021094326432675818,0.00033828189827109895,0.05087877351098746
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.022066025244763678,0.006820254038888838,0.020077632085953864,0.004610028614041229,0.00010708265264713469,0.0001241350853516959,0.09140743398069588
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.022664504018775043,0.013447319031442096,0.032333297886774824,0.00993596753042771,0.00020630930441266788,0.00025563039620133825,0.05996000377629185
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.014310467762364975,0.019937983062489496,0.037442904867309564,0.012754651419278203,0.00014119531011784288,0.00017823054753163131,0.07987775837432748
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.03850438293703779,0.01883811973844222,0.036077465201999455,0.011709141388786719,0.00021796436327120144,0.0003652710436359901,0.07120747085078655
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0,0.02150554449471261,0.021341586818424692,0.03698119061299874,0.020360397192497354,0.00016768931360635874,0.0002241367846117749,0.09505209752377948
